cE27W9VPgO88Qxe4ol6y_g,2013-04-18,rkD7UDbQ9VM3Va6bI-eBHQ,1,Owning a driving range inside the city limits is like a license to print money  I dont think I ask much out of a driving range  Decent mats clean balls and accessible hours  Hell you need even less people now with the advent of the machine that doles out the balls  This place has none of them  It is april and there are no grass tees yet  BTW they opened for the season this week although it has been golfing weather for a month  The mats look like the carpet at my  year old aunt Irenes house  Worn and thread bare  Lets talk about the hours  This place is equipped with lights yet they only sell buckets of balls until   It is still light out  Finally lets you have the pit to hit into  When I arrived I wasnt sure if this was a driving range or an excavation site for a mastodon or a strip mining operation  There is no grass on the range Just mud  Makes it a good tool to figure out how far you actually are hitting the ball  Oh they are cash only alsoBottom line this place sucks  The best hope is that the owner sells it to someone that actually wants to make money and service golfers in Pittsburgh,review,-6rEfobYjMxpUWLNxszaxQ,0,0,1
cE27W9VPgO88Qxe4ol6y_g,2013-07-14,WExNE-f93SL4D1q8s9QWKg,1,This place is absolute garbage  Half of the tees are not available including all the grass tees  It is cash only and they sell the last bucket at  despite having lights  And if you finish even a minute after  dont plan on getting a drink  The vending machines are sold out of course and they sell drinks inside but close the drawers at  on the dot  There are weeds grown all over the place  I noticed some sort of batting cage but it looks like those are out of order as well  Someone should buy this place and turn it into what it should be,review,KZuaJtFindQM9x2ZoMBxcQ,0,0,0
cE27W9VPgO88Qxe4ol6y_g,2013-08-16,iS34GJhMkkt9kCoTJLYEwA,4,Before I finally made it over to this range I heard the same thing from most people  its just fine to go work on your swing I had such a low expectation I was pleasantly surprised Its a fairly big range  if you are familiar with Scallys in Moon it seems like it has almost as many tees though its not nearly as nice a facility The guys in the pro shop were two of the friendlier guys Ive come across at ranges or at courses Yards were indeed marked and there are some targets to aim for and even some hazards to aim away from A big red flag to me was the extra charge  to hit off the grass I am no range expert but this is the th one Ive been to and the first Ive seen of that sort of nickel and dimingPrice for the golf balls was reasonable and I do plan to be back every week until they close up in October for the season Hopefully since its for sale it will reopen as a golf facility again,review,H9E5VejGEsRhwcbOMFknmQ,0,0,0
cE27W9VPgO88Qxe4ol6y_g,2014-07-11,S-G0D8Cy7PnqShoBZu8PCA,4,I drove by yesterday to get a sneak peak  It reopens on July th and I cant wait to take my kids  The new range looks amazing  The entire range appears to be turf which may or many not help your game but it looks really nice  The tee boxes look state of the art and the club house looks like something youll see on a newer course  Cant wait to experience it,review,ljwgUJowB69klaR8Au-H7g,0,0,0
HZdLhv6COCleJMo7nPl-RA,2013-06-10,fBQ69-NU9ZyTjjS7Tb5tww,5,THANK YOU ROB i truly appreciated all the help i received from this agent today who was able to removed the extra charges on my bill that the Pasadena Verizon Store on Lake was charging me on my bill for upgrading my phone   When i went in i was having problems with my Blacberry and had to switch to the Iphone last week Rob from the Pennsylvania store who i was connected today was able to look at my bill and all the notes and correct the problem immediately Great Customer Service He even set up a FOLLOW UP Phone Call with me On July th to make sure the credit goes through on my billI cant thank him enough,review,JbAeIYc89Sk8SWmrBCJs9g,7,3,7
HZdLhv6COCleJMo7nPl-RA,2013-12-23,CFiLh7WvH7dM3qVZvNiacQ,2,After waiting for almost  minutes to trade in an old phone part of the buy back program our customer service rep incorrectly processed the transaction This led to us waiting another  minutes for him to correct it Dont visit this store if you want pleasant or good service,review,l_szjd-ken3ma6oHDkTYXg,1,1,1
HZdLhv6COCleJMo7nPl-RA,2014-09-04,UzMViMQZuSxOr5wrru3LwQ,4,I visited this store several months ago to simply ask about smartphone plans The agent was pleasant and helpful I would recommend a visit to this store,review,zo_soThZw8eVglPbCRNC9A,0,0,0
HZdLhv6COCleJMo7nPl-RA,2015-05-06,OEopG9TyhSyyrTk2Uy5SZA,1,My fianc upgraded his phone at the Apple store but got a strange text on his new phone about his plan We went over to the Verizon store to see what was up and that was about as pleasant as having forks jammed in my eyes Awful customer service No one came up to ask us if we needed help We had to tear a disgruntled man away from looking at his instagram feed to help us He didnt say there would be a wait or to sit or anything just said okay then and left us So we stood there waiting for help or even just directions for far too long were ignored and told him we were leaving Awful awful awful customer service,review,4H-IfBDP5GkfNsQeHi4sHA,0,0,0
HZdLhv6COCleJMo7nPl-RA,2015-11-02,VXWdUDrVpBAvzaxnHpRUAw,1,Waited over  mins  people ahead of me and Im finally getting helped  WtfI can understand them being busy but that was ridiculous  I work out in Robinson and went to the Settlers Ridge location and BOY WHAT A DIFFERENCE  They were awesome  In  out the door in  minutes I ended up with a new s and my wife ordered a sPlus All in less than  minutes  Ill never go to this store anymore,review,Qs5dcst13DnQJwaBcR4VGg,1,1,1
mVHrayjG3uZ_RLHkLj-AMg,2012-12-01,6w6gMZ3iBLGcUM4RBIuifQ,5,This place was DELICIOUS  My parents saw a recommendation to visit this place from Rick Sebaks  Things I Like About Pittsburgh and hes usually pretty accurate  His recommendations were to try the Reuben Fish Sandwich and OpenFaced Steak Sandwich  We went early afternoon for a late lunch today a Saturday and were seated right away  The staff is extremely friendly  My Mom  I each had the fish sandwich while my Dad  Brother had a Reuben sandwich  The fish was very good but the Reuben was to die for  Both dishes were massive and could very easily be shared between two people  On top of being extremely large portions it was incredibly affordable  The giant fish sandwich was  and the giant Reuben was   Our drinks were always filled and we were checked on several times during the meal  We will definitely be back  Oh and a bit of advice ahead of time  they take CASH ONLY  So come prepared but Im pretty sure I saw an ATM there as well  And I do believe they are closed on Sundays  Mondays,review,LWbYpcangjBMm4KPxZGOKg,0,0,5
mVHrayjG3uZ_RLHkLj-AMg,2013-03-15,jVVv_DA5mCDB6mediuwHAw,5,Cant miss stop for the best Fish Sandwich in Pittsburgh,review,m1FpV3EAeggaAdfPx0hBRQ,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2013-03-30,3Es8GsjkssusYgeU6_ZVpQ,5,This place should have a lot more reviews  but Im glad it doesnt they dont need to get any busierIts been there ages and looks it If youre all about ambiance dont bother If you pretend youre in a movie set in Pittsburgh  years ago it works pretty well The service is sometimes hit or miss Most of girls are good one is very slow one is amazing They are all friendly and usually a few different people will check in to make sure that youre happy Everything is made fresh so be prepared that nothing comes flying out of that kitchen  busy times it can take a good while to get food The food is AWESOME Worth any little complaints I might think up before it gets there Once its on the table I forget them allFish SandwiichSalmon huge and deliciousFlounderShrimp a few ways Norfolk style is oily for my taste and I never had it growing up in NorfolkHawkins St SpecialPrime Rib sized for two watch itThe prices are low the portions are large and just about everything on the menu  is delicious Im not one to pick a place because they give you a lot of food but if you like a good value and dont want to compromise on taste this place is a gem,review,8fApIAMHn2MZJFUiCQto5Q,1,0,3
mVHrayjG3uZ_RLHkLj-AMg,2013-10-20,KAkcn7oQP1xX8KsZ-XmktA,4,This place was very good I found out about Emils when watching a show called  Things I Love About Pittsburgh on WQED hosted by Rick Seback This place aint a luxurious restaurantits a beer  a shot bar  lounge But the people are friendly  the food is good I had the fish sandwich which was great It aint in a great part of town Rankin but Ive been in worse places Try this place,review,uK8tzraOp4M5u3uYrqIBXg,0,0,1
mVHrayjG3uZ_RLHkLj-AMg,2013-11-07,BZNJkkP0bXnwQ2-sCqat2Q,5,Old schooltraditional mom n pop quality and perfection The best fish and chips youll ever enjoy and equally superb fried shrimp A great out of the way noncorporate vestige of Americana You will love it,review,6wvlM5L4_EroGXbnb_92xQ,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2014-03-22,VDTIbR3G5_IPkpXbo2MutA,5,Seen this restaurant on  best places in Pittsburgh with Rick Sebackack Went there with my girlfriend she grew up with the owner Shes very nice all employees are super nice service was excellent i had the fish sandwich my girlfriend had the Ruben more than you could possibly eat very reasonable prices Going back to try the burgers  i heard there enormous and very tasty,review,345nDw0oC-jOcglqxmzweQ,1,0,2
mVHrayjG3uZ_RLHkLj-AMg,2014-05-01,PY6nIMMLP2pqARlbIOJuRA,5,Like a lot of recent patrons I heard about Emils from WQED  The food is spectacular the owner Chrissy and the staff treat you like family  The food is like something your grandmother would make  classic dishes that are always consistently great and memorable,review,r1Uk-h_bddXb2ScCetoMPA,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2014-09-29,5uyYmniYyIB_wtKtyXDudQ,4,Wonderful reuben  Map shown on Yelp page is incorrect It is actually a different Hawkins  Id recommend a call for directions ,review,u9ULAsnYTdYH65Haj5LMSw,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2014-11-03,uf61rPucuICXhSPXlZ1hIQ,5,After a morning of Thrift Store hunting a friend and I were thinking of lunch and he suggested Emils after hed seen Chris Sebak do a bit on it and had tried it a time or two before and I had not He said they had a decent Reuben but to be prepared to step back in timeWell seeing as how Im kind of addicted to late s and early s and the whole Rat Pack scene stepping back in time is a welcomed change in da burghas long as it doesnt involve  which I can see all around me every dayAnd yet another shot at finding a decent Reuben in da burghwell thats like hunting the Holy Grail So looking under one more bush certainly wouldnt hurtSo off we go right at lunchtime in the middle ofwhere exactly were we At first I thought we were lost driving around a handful of very rather dismal looking blocks in what looked like a neighborhood that had been blighted by the building of a highway And thenAHA Here it is And yep there it was This little unassuming building with an addon entrance with what looked like a very old hand painted sign stating quite simply Emils We walked in the front door and entered another world Another time and another place Oh and any Big BurritoSousa foodies might as well stop reading now I wouldnt want to see you walk in roll your eyes and say ReaaaaaallllyThis is about as old world barloungerestaurant as it gets Plain with a dark wood bar on one side plain white walls with no yinzer pics good sturdy chairs and actual white linens on the tables This is the kind of neighborhood dive that I could see Frank and Dino pulling a few tables together for some poker a fish sammich and some cheap scotch And THAT is exactly what I loveOhbut good food counts too We each had a Reuben and my friend had a side of fries The Reubens were decent but not NY awesome A little too thick on the bread but overall tasty and definitely filling Not too skimpy on the meat I seriously CRAVE a true good NY Reuben but since I cant afford to travel right now what I find in da burgh will have to do But as we sat and ate burgers came out to an adjoining table Those were some big thick burgers A steak went past for the table behind us That was HUGE And when we asked about it the waitress said Yeah its huge and really good and he only charges  for it aint that nuts Another table of five came in and wham Fish sandwiches PILED with breaded fish that looked amazing Yeah I want that that that and THATMy friend also mentioned that they have a Chicken Parm special one day of the week that is only served UNTIL  pm and that it is fantastic If only I could GET there on that week day before The waitress did a good job especially since there was quite a growing crowd at lunchtime on a Saturday and only one of her She kept up and was very friendly They only have Pepsi products so I had a brewed iced tea which was very fresh and she did pop by to ask about refills as often as she could As the lunch hour went on they were getting busyEmils is no frills good portions very reasonable prices VERY comfortable neighborhood hole in the wallkind of like Cheers but in a blue collar neighborhood in the s Fanfreakintastic I could feel at home hereYou definitely want to hit Mapquest or plug in your GPS though I am not sure that I could find it again on my ownit really is a hidden gem I will be making my friend take me back until I can memorize where the heck it isAddendum nd visit for the fish sandwich Excellent Truly A pound of fish on a fishshaped bun as opposed to da burghs seemingly popular hamburger bun The fish was flavorful the batter excellent and for just  This may have been the best fish sandwich Ive yet to have in da burgh,review,tAKjY3bQXH51msJbOHYPmQ,1,0,3
mVHrayjG3uZ_RLHkLj-AMg,2014-12-18,xY2gjy49dnpQSB2RTZzqCw,4,This is a hidden gem no really It took us forever to find but well worth it It is right across the street from the Rankin Police Station The menu has a wide selection I really couldnt decide what I wanted but I went with the ribeye sandwich Im glad i did too Huge sandwich I added mushrooms it was very flavorful My boyfriend got the fish sandwich he enjoyed it as well Fast and friendly service Will definitely be back,review,Kq8-FUG7d_MT2qRNiNBJnA,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-03-06,1W1vq7D1ofwFKbCA_GWu_A,5,From reading the other reviews I see this place was on some top  places in Pittsburgh list a few years ago  I havent seen it myself but have known of this place for a while before my first visit in   It wasnt until my almost yo buddy Mr Italo Donatucci worlds coolest old Italian dude brought me one of the best fish sandwiches I ever had that I became hooked  Ive had at least  since then but only during the Lent season  I gave my  rating based on the fish sandwich alone  Try it without a bun also  Either way you get  nice size pieces of fish equal to a pound  You can have your choice of sides but I always get the small mac n cheese for my side  The staff is always really friendly and service is prompt  Its in a rough neighborhood but the Rankin police station is right across the street  Almost every visit there I have seen police officers inside mingling with the locals or picking up lunch orders  Soon I plan to make a visit thats not a Friday during Lent to try other menu items,review,a0ULPTNi05w-BNVovVUz2w,4,1,2
mVHrayjG3uZ_RLHkLj-AMg,2015-03-08,6A5nASW8_XRwDxV29cWGUQ,4,Another divey place we have been going to for years My dads favorite as he knows the original owners Certain items on the menu are named after the kids Huge portions might have a bit of a wait some nights Huge burgers fish sandwiches salads Decent service,review,-ke0O45_B6STtEqd5s_ANw,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-03-16,RgYjyaOkSY1b5r9wirrfIQ,4,Love my hometown favorites Cannot beat their fish sandwiches although I do miss the buns as opposed to the sliced breadstop that Always will support EmilsOther favorites include Reuben Hawkins Avenue sandwich Chrissy Club,review,FoFdGS2TjVUUXptBS_gdNQ,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-07-02,boU6hZwK-As9Zf7YHVq4GA,5,I love everything about this place The food is delicious yes yes the fish sandwiches OK I agree  but DID YOU TRY THE MEATBALLS holy tamoley I adore the staff and I love that there are no windows  its its own little hermetically sealed s world of delicious real food and good people Lots of places try to create this kind of ambiance but it cant be manufactured It takes decades of good food and good vibesAlso the food is really good ,review,E5O8wsWiGLqoOVBmG84wcw,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-11-06,e11K8g-0m66gDeRz3TgSIQ,5,I had a hankering for some fried fish tonight and the fish fry at Maximilian Kolbe was going to close before I got home on the bus and I suggested to my wife and  yearold daughter that we try Emils lounge as WQEDs Rick Seback loved the place as did Andrew Zimmern when he visited for the Bizarre Foods America episode featuring Pittsburgh  The place is in Rankin  a rough around the edges town in the Mon Valley between Swissvale and Braddock  Dont be put off at first  the outside doesnt have much decoration to speak of and looks like the sort of place that you might think twice about it  A TGI Fridays it isnt And thank god for thatThe place is wellkept but a little dated   no fripperies here  But were not here for the Decor  were here for some dinner  The menu is basic with reasonable prices  The meats and seafood are high quality and everything is made to order  Their stuffed cabbage is regarded as the best in  Pittsburgh  I love stuffed cabbage but I just made a batch a couple of weeks ago and Im cabbaged out  Their Ruebens are   also killer our waitress raved about them  My wife and I both settled on fish sandwiches  These are true Pittsburgh fish Sammiches  fresh fried fish in crispy breading crammed between enormous pillows of soft yet chewy and crispy Mancinis Italian bread  No adornments  just a boatload of hot crispy fish  Emils uses thick cod fillets piled high rather than a thin fillet that needs to be broken up to fit in the bun  Truly a great sandwich  My daughter had the BLT  looked good and on good bread and they werent skimpy with the baconThe service was very pleasant and friendly and the crowd was a great group of folks  We all had fun with  other tables when my wife pulled up a Trivial Pursuit game on her iPhone and pretty much everyone joined in and had a good laughOverall if you consider yourself a true Pittsburgher  you must visit this place  Its one of the few places Big Jims in the Run is another where the spirit of Pittsburgh is alive and hungry  Please go,review,k0a-uii8yr__Rl-9ipl_RA,1,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-12-04,MKEs8po2_DFt9msCp8w68A,5,We have been coming here for over  years consistantly good food and friendly staff Vwey reasonably priced and large portions The owner Chrissy has taken what Emil started years ago and built it into a place we will return to again and again Favorites are the fish and burgers hard to pick one,review,LQUy7D5Bzb2WutEXhVg2Tw,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-12-15,GBz2JXMIypoBbVtSIH_r4w,5,We had gone to the Frick Mansion for a tour and I told my friends we were stopping off for a lunch in Rankin There wasnt much enthusiasm about the location but the reluctantly agreed  We stopped in front and my wife said we arent going in there are we Well once the order the food and enjoyed the best Reuben  fish sandwich and stuffed peppers they were sold The owner came over and thanked us for stopping She is a real asset to the place The restrooms were spotless which important to my wife I have taken places where she had to hover  over the commode I went back two days later for the hulushki A real gem a perfect place to eat real comfort food Dont forget the liver and onions,review,rtKuu--pSi1fkUekrVSVAg,0,0,0
mVHrayjG3uZ_RLHkLj-AMg,2015-12-16,v59hvgI7A2EkFFuGkWZksQ,5,Excellent fish sandwich Wonderful Reuben Sandwich even the stuffed cabbage tastes homemade   Chrissy Is a delightful hostess and makes you feel welcome  Restaurant personnel are pleasant   I really enjoy visiting Emils when Im in town   My only regret is that they are closed Mondays   Worth the trip,review,qiczib2fO_1VBG8IoCGvVg,0,0,0
VHYT1qgQw5JvXAlUDhTArA,2015-01-28,3iJmXl-538E6TUxGZFIpuA,3,Have been coming to this gym for many years now mainly because of the proximity to my house and lowish price Prosengaging diverse range of classes that get switched up often I have seen tai chi cross fit kettle bell etc they make an effort to keep up with fitness trends and the teachers are often inspiring and sociable Going to spin and aerobics classes at EF can feel like being part of a community if you want it tofunctional equipment various types of elliptical machines Some things are old but some are new  Consinconsistent with providing free sweat towels Sometimes they are there sometimes they arent Not the hugest deal in the worldNO SOAP IN THE WOMENS BATHROOM EVER Seriously disgusting at a gym to know that no one is washing their hands with soap no pool yet still costs as much as LA fitness which has more facilities However I understand it is a family owned business so I support them regardless,review,XnXsAQTa59HjkjCypvHXNA,0,0,0
VHYT1qgQw5JvXAlUDhTArA,2015-06-25,P7z3HyTD8LKOxieUXZ4ddA,1,Dont go here This place is a scam When it comes to opening freezing and canceling your membership it is not easy or convenient and they get every last penny from you for a mediocre gym with sweaty smelly locker rooms Go to LA Fitness Bad experience here,review,7Qv1qr1qPnHqUbAHvj52aQ,0,0,0
KayYbHCt-RkbGcPdGOThNg,2010-10-11,v_uEDbK5fP1UJpkXNPwXpQ,4,This would be my local haunt if I were ever to relocate to the Pittsburgh area What a great little place Such friendly staff and some damn good eats It was so great that we actually went there twice during our day vacation to catch the SteelersRavens game They have daily sandwich specials On Thursday night we went and had the special roast beef and cheese sand and the  cent wings Very very tasty Im sorry but this place kicks Primanti Bros butt on the taste factor They have about  different types of wings reg garlic and I cant remember the rest  we got the regular and I was wishing we would had ordered moreGoing back on a Friday night we ordered the buffalo chicken pizza and a pepperoni n mushroom  Wow That buffalo chicken pizza was awesomeThe other thing that stuck out for me was one of the customers An older gentleman he seemed to be a regular I really really wanted his SPAM tshirt,review,ay9H1RpjbBkaiXGxfh7LaA,2,2,2
KayYbHCt-RkbGcPdGOThNg,2011-02-27,j8GuxQJ_DQsSfrJNkmcACA,4,A great townie bar with tasty food and an interesting clientele I went to check this place out on the way home from the airport one Friday night and it didnt disappoint It is refreshing to walk into a townie bar and not feel like the music stops and everyone in the place is staring at you  Im guessing the mixed crowd of older hockey fans young men in collared shirts and thirtysomethings have probably seen it all during their time at this place The staff was top notch  the orders were somewhat overwhelming as they appeared shortstaffed for the night but my waitress tried to keep a positive attitude for my entire visit The other waiter was wearing a hooded cardigan and I wanted to steal it from him due to my difficulty in finding such a quality article of clothingWe ordered a white pizza  large in size engulfed in cheese full of garlic flavor flavorful hot sausage An overall delicious pizza aside from  things  way too much grease I know this comes with the territory but still it is sometimes unbearable  CANNED MUSHROOMS  the worst thing to come out of a can Ever I would rather eat canned Alpo than canned mushrooms And if the mushrooms werent canned they were just the worst mushrooms Ive ever consumed The mushroom debacle is enough to lower the review by an entire star  disgustingMy advice for the place is keep everything awesome  random music from the jukebox tasty food great prices good crowd and staff  and get some decent mushrooms why they spoil an otherwise above average pie with such inferior crap Ill never know,review,JbWnXwjLaO1kncUkQOMajg,1,1,0
KayYbHCt-RkbGcPdGOThNg,2011-08-15,2xCds3bp0wM6nHMz3H65vg,4,Alexions has been around forever  The first time I went in there I was  years old on summer break from college and working at the ice cream factory up the hill  All of the union guys from the ice cream factory went in there after work and I immediately found out why  MANY MANY years later I stopped in there with some fond memories and once again felt welcomed and valued as a customer even though they didnt know who I was  THE SANDWICHES are done Pittsburghstyle sort of like Primantis and they are as perfect today as they were back in ancient times when I first started visiting the place  Alexions is a clean and peaceful little place in the Rook Station part of Green Tree the oldest part of the town  I recall that some of the sandwiches I got there were ordered at a pretty late hour  Nothing but good things to say about the place and I wish it was closer to home,review,4-3IU5uUH90m21TWbZhhnA,1,0,0
KayYbHCt-RkbGcPdGOThNg,2011-12-22,UrukGX1emhSRe2fGdxdVPA,3,Good for cheap drinks and wings they offer daily specials which is nice Doesnt look like much from outside but the inside is friendly enough the bartenders have been there for awhile and do a good job Dont expect to have a HUGE selection of alcohol Their wings are good as are their salads If you are gluten free this is not your placelots of fried food and sandwiches Offers a quick lunch,review,bcwr1bFov3PSa1FiGfpc9g,0,0,0
KayYbHCt-RkbGcPdGOThNg,2013-04-25,2_Ru_ASf75kU303rdQjFfQ,4,What a cool barrestaurant I will no doubt be visiting again  The service and prices were great and the restrooms were clean   I had the buffalo chicken sandwich and it was delicious  The menu consists of typical bar food food however theres a few different items on there which stand out on the menuA cool bar off the beaten path that is a worth a trip  Cheers  ,review,Sjb5e5-gKoLXueFDMc2R8Q,0,0,0
KayYbHCt-RkbGcPdGOThNg,2013-04-29,OZ_2Ss5H2bNxnYEcEZC0fA,5,Awesome drink specials during happy hour Fantastic wings that are crispy and delicious wing night on Tuesday and Thursday,review,tnArVArlj5usJLZbq9ydbQ,0,0,0
KayYbHCt-RkbGcPdGOThNg,2013-09-17,PUY1KIrW0BY9ENb3bfv2iQ,3,Good beer selection Understaffed for a light Monday night crowd it wasnt her fault she was the only server But it took about an hour to get our sandwiches Mine was one of the best reubens Ive ever had,review,W_NfPGdpM0286WBDNSvY5g,0,0,0
KayYbHCt-RkbGcPdGOThNg,2014-02-16,0klMyorClST8NYGJqArzPQ,5,Grew up near here the family would always go once a month Havent stopped in for a few years until last Friday with a few friends to grab a drink The sandwiches are always amazing just as I remember The staff is amazing and friendly Great place for lunch as well,review,h-A_xNeB_xSbc0psqHyoJg,0,0,0
KayYbHCt-RkbGcPdGOThNg,2014-03-13,UVx5-SD8RyZu3NPRU5GwZg,2,Very disappointed in the customer service We ordered Reubens  and wanted coleslaw instead of kraut They charged us  for the coleslaw We will not be back  The iced tea is also terrible tasting,review,GcBAIs4pzeK6OzHpawgZlg,0,0,0
KayYbHCt-RkbGcPdGOThNg,2014-06-27,alwn7y-xR9ZN-q4_e-n9OA,5,Let there be no question Alexions owns the best cheeseburger in the region and they have now for decades Try a burger on Italian bread The service is flawlessly friendly the food is amazing and the wings Oh the wings but its still about the cheeseburger The atmosphere is inviting but you cant eat atmosphere so go right now Grab the car keys you know youre hungry for an amazing cheeseburger maybe some wings and a cold beer Easily hands down the best bar and grill in Pittsburgh,review,tkYwzVUMztdjNuqsNhAP5A,0,0,0
KayYbHCt-RkbGcPdGOThNg,2014-07-21,ElQikklZunCiyaOKR4hEaw,5,The sandwiches the wings enough said Alexions can best be described as a homestyle Primantis before they went mega commercial You really cant go wrong but for my money I would put Alexions fish sandwich up with the best Ive had Thats not to take away from other selections but if you come here I recommend not leaving until youve had either the fish sandwich Reuben or wings Youll know youre in a Pittsburgh bar when you walk in For someone who lives in Atlanta now and only makes it to Pittsburgh a few times a year I have to say it is refreshing Feels like home I havent had a trip back without making it out to Alexions at least once,review,qswY4Psj6SdtwJABNx0eng,0,0,1
KayYbHCt-RkbGcPdGOThNg,2014-08-08,1yRSd1j8gamtcUN9lSZ3Uw,3,We met a couple of friends there on a Friday afternoon about  pm based on the Yelp reviews Ive relied on Yelp in over a dozen different cities never came away with anything less than a positive experience until today We ordered within  minutes of sitting down there couldnt have been more than  people in the place counting the people on the patio  Took them almost  minutes to serve  sandwiches and a salad I tried the fish sandwich came out fried extra crispy on the ends if there is such a thing as fish jerky a third of the sandwich would have qualified it was just ok Ive had better at almost any church that fries fish during Lent All  of my dinner companions left partial sandwiches  or salad uneaten Bread french fries and onion rings were good though Iced tea was good though Ive never seen a place dispense sweet n low like they were giving away their last rock of crack Asked for sugar but never saw any they dont carry any other artificial sweeteners besides the pink stuffI may give the place another try in the future for a Reuben or hamburger assuming today was some aberration possibly due to a cook having a family emergency or something like that Waitress was pretty good held up under my multiple requests to find out if they caught my fish yet hardly ever rolled her eyes ,review,udy8pMNA09YDs98e51wXZQ,0,0,0
